40.851488;-74.732941;Mount Olive Township;28117
40.209122;-74.038627;Neptune Township;27935
39.960083;-74.584109;Pemberton Township;27912
39.872618;-74.295144;Lacey Township;27644
40.608159;-74.277647;Rahway;27346
40.247973;-74.029843;Ocean Township;27291
40.267754;-74.540251;East Windsor Township;27190
40.298326;-74.618634;West Windsor Township;27165
40.892877;-73.972638;Englewood;27147
40.927599;-73.997361;Bergenfield;26764
40.672778;-74.558611;Bernards Township;26652
39.704671;-74.263278;Stafford Township;26535
40.211511;-74.679665;Hamilton Township;26503
40.944543;-74.075419;Paramus;26342
40.160667;-74.067975;Wall Township;26164
41.088622;-74.143584;Mahwah;25890
41.131129;-74.367325;West Milford;25850
40.847806;-74.574725;Randolph;25734
39.427337;-75.234077;Bridgeton;25349
40.979264;-74.116531;Ridgewood;24958
40.930977;-74.519707;Rockaway Township;24156
40.882322;-74.083197;Lodi;24136
41.194702;-74.493794;Vernon Township;23943
40.729979;-74.271992;Maplewood;23867
40.821489;-73.987639;Cliffside Park;23594
40.640040;-74.369018;Scotch Plains;23510
40.579270;-74.411540;South Plainfield;23385
40.878056;-74.651667;Roxbury Township;23324
39.900833;-74.823611;Medford;23033
40.338254;-74.585292;Plainsboro Township;22999
38.974529;-74.900334;Lower Township;22866
40.577327;-74.228200;Carteret;22844
40.658421;-74.299593;Cranford;22625
40.064738;-74.840920;Burlington Township;22594
40.794167;-74.492222;Morris Township;22306
40.430833;-74.667778;Montgomery Township;22254
40.504164;-74.897493;Raritan Township;22185
40.630102;-74.427374;North Plainfield;21936
39.842500;-75.173889;West Deptford Township;21677
40.914821;-74.383763;Montville;21528
40.716111;-74.362500;Summit;21457
40.695504;-74.228733;Hillside;21404
40.983333;-74.572778;Jefferson Township;21314
40.652729;-74.259277;Roselle;21085
39.764922;-74.269330;Barnegat Township;20936
39.968882;-74.948886;Moorestown Township;20726
40.812017;-74.124306;Lyndhurst;20554
40.415556;-74.191111;Hazlet;20334
39.389839;-74.524042;Pleasantville;20249
40.734045;-74.320670;Millburn;20149
39.610849;-74.357265;Little Egg Harbor Township;20065
41.033456;-74.636359;Sparta Township;19722
40.848156;-73.997639;Palisades Park;19622
40.903988;-74.118476;Elmwood Park;19403
39.952613;-74.992391;Maple Shade Township;19131
39.120162;-74.845191;Middle Township;18911
40.949265;-74.153755;Hawthorne;18791
39.702892;-75.111842;Glassboro;18579
39.740000;-75.068333;Washington Township;18533
40.796767;-74.481544;Morristown;18411
40.083171;-74.068193;Point Pleasant;18392
40.417095;-74.222116;Aberdeen Township;18210
40.883988;-74.562102;Dover;18157
40.826489;-74.106809;Rutherford;18061
40.304277;-74.100419;Tinton Falls;17892
39.820168;-74.985168;Lindenwold;17613
40.940654;-73.996805;Dumont;17479
40.333333;-74.816389;Hopewell Township;17304
40.015892;-74.956425;Delran Township;16896
40.493889;-74.516944;Franklin Township;16820
40.345109;-74.184032;Holmdel Township;16773
41.009532;-74.172911;Wyckoff;16696
40.892321;-74.477378;Denville;16635
40.935099;-74.019028;New Milford;16341
40.789545;-74.056530;Secaucus;16264
40.748928;-74.260990;South Orange;16198
40.568714;-74.737662;Readington Township;16126
40.220391;-74.012082;Asbury Park;16116
40.446495;-74.385983;South River;16008
40.759823;-74.417097;Madison;15845
40.701694;-74.322215;Springfield;15817
39.996965;-74.992769;Cinnaminson Township;15569
40.960201;-74.297324;Pequannock Township;15540
40.788434;-74.133199;North Arlington;15392
40.634249;-74.500480;Warren Township;15311
39.781832;-75.182160;Mantua Township;15217
40.932876;-74.659328;Hopatcong;15147
40.693710;-75.190176;Phillipsburg;14950
39.636506;-74.802385;Hammonton;14791
40.627803;-74.312763;Clark;14756
39.897613;-75.096007;Haddon Township;14707
40.925377;-73.962915;Tenafly;14488
41.057319;-74.140977;Ramsey;14473
40.554722;-74.720556;Branchburg;14459
40.869010;-74.208229;Little Falls;14432
40.495938;-74.424318;Highland Park;13982
39.918169;-75.071284;Collingswood;13926
40.812601;-73.999028;Fairview;13835
40.818917;-74.430479;Hanover Township;13712
40.904009;-74.100732;Saddle Brook;13659
40.238671;-74.617297;Robbinsville Township;13642
40.572603;-74.492654;Middlesex;13635
40.746490;-74.156255;Harrison;13620
40.543160;-74.363205;Metuchen;13574
40.630691;-74.868456;Clinton Township;13478
39.628451;-75.498498;Pennsville Township;13409
40.829801;-74.240161;Verona;13332
40.664547;-74.264313;Roselle Park;13297
40.680873;-74.431052;Berkeley Heights;13183
41.013153;-74.264314;Oakland;12754
40.857044;-74.021529;Ridgefield Park;12729
40.296222;-74.050973;Eatontown;12709
39.967648;-74.800388;Lumberton Township;12559
40.766371;-74.025371;Weehawken;12554
39.729649;-75.207737;Harrison Township;12417
40.851788;-74.229032;Cedar Grove;12411
39.232601;-74.710296;Upper Township;12373
41.113429;-74.245425;Ringwood;12228
40.347054;-74.064307;Red Bank;12206
40.698435;-74.401540;New Providence;12171
40.096737;-74.786339;Florence Township;12109
40.574270;-74.609880;Somerville;12098
40.260111;-74.273757;Freehold Borough;12052
40.858155;-74.080697;Hasbrouck Heights;11842
40.889821;-74.194867;Woodland Park;11819
39.277616;-74.574600;Ocean City;11701
40.787878;-74.388207;Florham Park;11696
40.962876;-74.132921;Glen Rock;11601
39.891502;-75.037671;Haddonfield;11593
39.867613;-75.094618;Bellmawr;11583
40.827045;-73.975694;Edgewater;11513
39.891780;-75.116286;Gloucester City;11456
40.148083;-74.694574;Bordentown Township;11367
41.240000;-74.629722;Wantage Township;11358
40.928710;-74.039862;River Edge;11340
40.853155;-74.113754;Wallington;11335
40.792045;-74.003750;Guttenberg;11176
40.820062;-74.364725;East Hanover;11157
41.038153;-74.294038;Wanaque;11116
41.005375;-74.290704;Pompton Lakes;11097
39.939007;-74.192919;Beachwood;11045
40.834267;-74.008750;Ridgefield;11032
40.991209;-74.032640;Westwood;10908
40.905099;-74.209868;Totowa;10804
39.316064;-74.605305;Somers Point;10795
40.840933;-74.301815;West Caldwell;10759
39.340394;-74.477373;Ventnor City;10650
39.751667;-74.849167;Waterford Township;10649
40.852878;-74.042085;Little Ferry;10626
41.016764;-74.205701;Franklin Lakes;10590
40.209444;-74.437500;Millstone Township;10566
40.726829;-74.178858;Lincoln Park;10521
39.927429;-74.726579;Southampton Township;10464
40.726589;-74.417259;Chatham Township;10452
40.568436;-74.538489;Bound Brook;10402
40.540937;-74.587657;Manville;10344
41.001764;-74.367096;Kinnelon;10248
39.784281;-74.992111;Pine Hill;10233
41.002598;-74.040418;Hillsdale;10219
39.737154;-75.309629;Woolwich Township;10200
39.838169;-75.152677;Woodbury;10174
40.287611;-74.172365;Colts Neck Township;10142
40.441774;-74.129864;Keansburg;10105
40.064738;-74.840920;Burlington;9920
40.853988;-74.829055;Hackettstown;9724
41.014768;-74.011974;River Vale;9659
41.010653;-74.117920;Waldwick;9625
39.797599;-75.236238;East Greenwich Township;9555
40.902599;-74.061807;Maywood;9555
39.993144;-74.787939;Mount Holly Township;9536
39.410117;-74.364591;Brigantine;9450
39.538333;-75.130000;Pittsgrove Township;9393
39.740000;-75.068333;Washington Township;9102
39.732892;-75.131565;Pitman;9011
40.740934;-74.383762;Chatham Borough;8962
40.861489;-73.988194;Leonia;8937
40.833989;-74.097087;East Rutherford;8913
40.068167;-74.900722;Edgewater Park Township;8881
39.890947;-75.072950;Audubon;8819
40.014444;-74.826111;Westampton Township;8813
40.414830;-74.229589;Matawan;8810
40.676111;-74.494722;Long Hill Township;8702
41.037597;-74.040696;Park Ridge;8645
40.477884;-74.290702;South Amboy;8631
39.370394;-74.550155;Northfield;8624
40.941487;-73.959304;Cresskill;8573
40.804444;-74.900833;Mansfield Township;8544
39.852336;-75.067950;Runnemede;8468
40.076389;-74.500278;Plumsted Township;8421
40.955098;-74.185978;North Haledon;8417
39.428450;-74.495708;Absecon;8411
40.973154;-73.961526;Closter;8373
40.960102;-74.722729;Byram Township;8350
40.904019;-74.408740;Boonton;8347
40.247973;-74.029843;Ocean Township;8332
40.935654;-74.186256;Haledon;8318
40.391774;-74.398483;Spotswood;8257
41.113704;-74.554051;Hardyston Township;8213
41.058430;-74.098476;Upper Saddle River;8208
40.876211;-74.029862;Bogota;8187
39.660115;-75.092120;Clayton;8179
40.669264;-74.680400;Bedminster;8165
40.290389;-74.017638;West Long Branch;8097
40.032334;-74.957391;Riverside Township;8079
39.705000;-75.468333;Carneys Point Township;8049
40.706389;-75.163889;Lopatcong Township;8014
41.058153;-74.752665;Newton;7997
40.958709;-74.036806;Oradell;7978
39.259223;-74.983658;Maurice River Township;7976
40.676491;-74.290703;Kenilworth;7914
41.046763;-74.022917;Montvale;7844
40.780833;-74.686111;Chester Township;7838
40.839822;-74.276537;Caldwell;7822
40.804444;-74.900833;Mansfield Township;7725
40.718712;-74.569324;Bernardsville;7707
40.115204;-74.640381;Chesterfield Township;7699
40.059167;-74.577500;North Hanover Township;7678
39.486944;-75.213611;Upper Deerfield Township;7660
41.002042;-74.326539;Bloomingdale;7656
40.845655;-74.087919;Wood-Ridge;7626
39.791226;-74.929054;Berlin;7588
39.528110;-74.896267;Buena Vista Township;7570
41.003709;-74.341539;Butler;7539
40.803431;-74.203258;Glen Ridge Borough;7527
39.877336;-75.064616;Haddon Heights;7473
40.883741;-74.305996;Fairfield;7466
40.976209;-74.026251;Emerson;7401
40.007056;-75.028227;Palmyra;7398
40.033056;-74.581667;New Hanover Township;7385
40.640936;-74.383484;Fanwood;7318
40.433163;-74.199588;Keyport;7240
40.589270;-74.471820;Dunellen;7227
40.604917;-74.485166;Green Brook Township;7203
40.989264;-74.140699;Midland Park;7128
40.372054;-73.999027;Rumson;7122
39.339838;-74.575156;Linwood;7092
39.826781;-75.015446;Stratford;7040
39.864836;-75.055171;Barrington;6983
39.843385;-74.710705;Tabernacle Township;6949
40.155556;-74.523611;Upper Freehold Township;6902
40.456216;-74.443207;Milltown;6893
40.569547;-74.632936;Raritan;6881
40.672324;-74.357372;Mountainside;6685
39.740000;-75.068333;Washington Township;6651
40.726389;-74.894444;Lebanon Township;6588
40.893155;-74.581825;Wharton;6522
41.041486;-74.129032;Allendale;6505
39.777577;-74.735151;Shamong Township;6490
39.210000;-74.817778;Dennis Township;6467
40.758433;-74.979338;Washington;6461
40.930977;-74.519707;Rockaway;6438
39.327894;-74.503486;Margate City;6354
41.015548;-74.729552;Andover Township;6319
39.387778;-75.218611;Fairfield Township;6295
40.446496;-74.178199;Union Beach;6245
40.864821;-74.258203;North Caldwell;6183
39.603333;-74.677778;Mullica Township;6147
40.840378;-74.090697;Carlstadt;6127
40.360665;-74.038195;Fair Haven;6121
39.983723;-74.827108;Hainesport Township;6110
39.830391;-75.240461;Paulsboro;6097
40.003381;-74.756468;Eastampton Township;6069
39.784718;-75.349185;Logan Township;6042
40.691917;-74.783315;Tewksbury Township;5993
40.983102;-74.958940;Blairstown;5967
40.336777;-74.047084;Little Silver;5950
40.352608;-74.440151;Jamesburg;5915
40.697590;-74.263163;Union Township;5908
40.113693;-74.037635;Manasquan;5897
40.787063;-74.576569;Mendham Township;5869
40.937043;-74.174311;Prospect Park;5865
40.318166;-74.015138;Oceanport;5832
40.820656;-74.293759;Roseland;5819
40.637880;-74.450986;Watchung;5801
40.178447;-74.021804;Belmar;5794
41.010653;-73.991249;Old Tappan;5750
41.023430;-74.066530;Woodcliff Lake;5730
39.834212;-75.296897;Greenwich Township;5712
40.998153;-73.961804;Norwood;5711
40.866667;-74.866667;Independence Township;5662
41.157222;-74.745278;Frankford Township;5565
40.836111;-74.481389;Morris Plains;5532
40.907333;-74.075127;Rochelle Park;5530
40.269554;-74.523209;Hightstown;5494
39.807778;-74.933889;Berlin Township;5357
38.991780;-74.814889;Wildwood;5325
40.595340;-75.117020;Holland Township;5291
40.885377;-73.952360;Englewood Cliffs;5281
41.108759;-74.801131;Hampton Township;5196
39.289722;-75.030556;Commercial Township;5178
39.844003;-75.022669;Somerdale;5151
39.729558;-75.467973;Penns Grove;5147
39.571780;-75.467142;Salem;5146
40.925932;-74.634883;Mount Arlington;5050
40.493889;-74.516944;Franklin;5045
40.403720;-73.991527;Highlands;5005
39.811503;-74.982944;Clementon;5000
40.775933;-74.600714;Mendham Borough;4981
40.586944;-75.036389;Alexandria Township;4938
39.834212;-75.296897;Greenwich Township;4899
40.831111;-75.058333;White Township;4882
40.957321;-73.963471;Demarest;4881
40.200547;-74.031416;Neptune City;4869
40.107893;-74.056526;Brielle;4774
40.152167;-74.042349;Spring Lake Heights;4713
39.878447;-75.092674;Mount Ephraim;4676
40.091227;-74.047915;Point Pleasant Beach;4665
40.983709;-73.979860;Harrington Park;4664
41.006486;-73.949026;Northvale;4640
39.528045;-74.944885;Buena;4603
40.512326;-74.859332;Flemington;4581
40.333333;-74.816389;Hopewell Township;4571
40.430726;-74.944259;Delaware Township;4563
40.553436;-74.531544;South Bound Brook;4563
40.407886;-74.034306;Atlantic Highlands;4385
39.854558;-75.039059;Magnolia;4341
40.921765;-74.810166;Allamuchy Township;4323
40.202335;-74.012081;Bradley Beach;4298
39.867891;-75.131565;Westville;4288
40.050667;-74.953502;Delanco Township;4283
40.929399;-74.430091;Boonton Township;4263
39.528728;-74.647936;Egg Harbor City;4243
40.651769;-74.322926;Garwood;4226
39.669722;-75.142222;Elk Township;4216
40.894821;-74.432931;Mountain Lakes;4160
39.862310;-74.805773;Medford Lakes;4146
41.035562;-74.876312;Stillwater Township;4099
40.996486;-74.101253;Ho-Ho-Kus;4078
39.000669;-74.799333;North Wildwood;4041
39.900947;-75.084618;Oaklyn;4038
39.653139;-75.314644;Pilesgrove Township;4016
40.430833;-74.836944;East Amwell Township;4013
40.674167;-75.014444;Bethlehem Township;3979
40.148083;-74.694574;Bordentown;3924
40.365939;-74.942945;Lambertville;3906
40.316111;-74.514167;Cranbury;3857
41.295694;-74.783994;Montague Township;3847
40.469826;-75.019058;Kingwood Township;3845
40.373107;-74.885799;West Amwell Township;3840
40.739768;-74.511172;Harding Township;3838
39.949979;-75.050248;Merchantville;3821
40.329555;-74.061528;Shrewsbury;3809
39.942062;-74.204308;South Toms River;3684
40.877877;-74.593770;Mine Hill Township;3651
40.667045;-74.895723;High Bridge;3648
40.902876;-74.709052;Stanhope;3610
38.935113;-74.906005;Cape May;3607
40.970892;-74.788226;Green Township;3601
40.993986;-74.303482;Riverdale;3559
39.616667;-75.205000;Upper Pittsgrove Township;3505
39.651503;-75.328245;Woodstown;3505
39.563252;-75.346741;Alloway Township;3467
41.039264;-74.808778;Fredon Township;3437
40.701694;-74.322215;Springfield Township;3414
40.960932;-73.990138;Haworth;3382
39.603174;-74.340145;Tuckerton;3347
40.666944;-75.161667;Pohatcong Township;3339
40.277805;-74.729431;Lawrence Township;3290
40.330388;-73.981526;Monmouth Beach;3279
41.153429;-74.576271;Hamburg;3277
38.974835;-74.833501;Wildwood Crest;3270
40.898988;-74.706552;Netcong;3232
40.493889;-74.516944;Franklin;3195
40.493889;-74.516944;Franklin;3176
39.700114;-75.257964;South Harrison Township;3162
41.031764;-74.102087;Saddle River;3152
39.468889;-75.133611;Deerfield Township;3119
40.930895;-75.027358;Knowlton Township;3055
39.817058;-75.155178;Woodbury Heights;3055
39.615501;-74.199545;Long Beach Township;3051
39.865947;-75.178790;National Park;3036
40.153448;-74.028193;Spring Lake;2993
39.916389;-75.095556;Woodlynne;2978
39.866503;-75.028225;Lawnside;2945
40.869722;-74.954722;Liberty Township;2942
39.944285;-74.072914;Seaside Heights;2887
40.011501;-75.014893;Riverton;2779
40.636768;-74.909890;Clinton;2719
39.423333;-74.788333;Weymouth Township;2715
40.841211;-74.045141;Moonachie;2708
40.829820;-75.077675;Belvidere;2681
40.746765;-75.137397;Harmony Township;2667
39.529167;-75.391667;Quinton Township;2666
40.014561;-74.311257;Lakehurst;2654
40.328440;-74.790718;Pennington;2585
39.747614;-75.310465;Swedesboro;2584
40.717778;-74.659722;Peapack-Gladstone;2582
40.065389;-74.919056;Beverly;2577
41.098430;-74.688497;Lafayette Township;2538
40.813257;-74.999813;Oxford Township;2514
39.241781;-74.815167;Woodbine;2472
41.081764;-74.592382;Ogdensburg;2410
40.750278;-74.163056;East Newark;2406
40.862600;-74.047918;South Hackensack;2378
40.667044;-75.157397;Alpha;2369
39.794558;-75.148788;Wenonah;2278
39.838170;-74.964889;Gibbsboro;2274
40.959444;-74.895833;Frelinghuysen Township;2230
40.376774;-74.424595;Helmetta;2178
41.209818;-74.607661;Sussex;2130
39.935952;-74.170974;Pine Beach;2127
39.153448;-74.692939;Sea Isle City;2114
40.824544;-74.284593;Essex Fells;2113
39.926785;-74.133750;Ocean Gate;2011
41.214701;-74.805317;Sandyston Township;1998
39.878056;-75.121389;Brooklawn;1955
40.911118;-74.967363;Hope Township;1952
40.333333;-74.816389;Hopewell;1922
39.820114;-75.006279;Laurel Springs;1908
40.192336;-74.015970;Avon-by-the-Sea;1901
39.602061;-74.842665;Folsom;1885
39.970396;-74.068748;Lavallette;1875
40.955932;-73.931248;Alpine;1849
40.297332;-74.358204;Englishtown;1847
40.177889;-74.583489;Allentown;1828
40.132059;-74.034581;Sea Girt;1828
39.612736;-75.408631;Mannington Township;1806
39.847222;-74.515000;Woodland Township;1788
39.740931;-75.422819;Oldmans Township;1773
39.458333;-75.449722;Lower Alloways Creek Township;1770
40.170744;-74.027422;Lake Como;1759
39.412060;-74.742385;Estell Manor;1735
40.696767;-74.940725;Glen Gardner;1704
41.054389;-74.932613;Hardwick Township;1696
39.942063;-74.149862;Island Heights;1673
40.784267;-74.696828;Chester Borough;1649
39.732338;-74.880997;Chesilhurst;1634
39.650833;-74.303333;Eagleswood Township;1603
39.273611;-75.127778;Downe Township;1585
39.926785;-74.077081;Seaside Park;1579
39.546504;-75.024896;Newfield;1553
40.875932;-74.542380;Victory Gardens;1520
40.636214;-74.288481;Winfield Township;1471
39.592618;-74.442649;Bass River Township;1443
39.452500;-75.348056;Stow Creek Township;1431
40.361499;-73.974026;Sea Bright;1412
39.960083;-74.584109;Pemberton;1409
41.108759;-74.801131;Hampton;1401
39.595115;-75.170182;Elmer;1395
40.526214;-75.061560;Frenchtown;1373
40.641768;-74.835999;Lebanon;1358
39.101225;-74.717662;Avalon;1334
40.196502;-74.168476;Farmingdale;1329
40.568713;-75.094617;Milford;1233
39.662064;-74.165138;Surf City;1205
39.559285;-74.243196;Beach Haven;1170
39.642897;-74.180416;Ship Bottom;1156
40.314138;-74.071489;Shrewsbury Township;1141
39.520673;-74.485707;Port Republic;1115
40.719545;-74.835721;Califon;1076
39.538056;-75.495000;Elsinboro Township;1036
38.938724;-74.941840;West Cape May;1024
39.896502;-75.087674;Audubon Park;1023
40.071783;-74.054304;Bay Head;968
40.684268;-74.635715;Far Hills;919
39.314283;-74.524876;Longport;895
40.220111;-74.473207;Roosevelt;882
40.653989;-75.086562;Bloomsbury;870
39.835670;-75.024336;Hi-Nella;870
39.050947;-74.757942;Stone Harbor;866
41.146485;-74.752387;Branchville;841
40.235036;-74.016958;Interlaken;820
39.834212;-75.296897;Greenwich;804
40.036224;-74.617934;Wrightstown;802
40.243168;-74.000693;Deal;750
40.758433;-74.979338;Washington;687
40.399828;-74.634324;Rocky Hill;682
41.015548;-74.729552;Andover;606
39.002335;-74.824334;West Wildwood;603
39.757620;-74.106247;Barnegat Light;574
40.136499;-74.728771;Fieldsboro;540
40.407883;-74.978224;Stockton;538
41.000375;-73.930414;Rockleigh;531
39.459003;-75.299080;Shiloh;516
40.236224;-74.000692;Allenhurst;496
39.303448;-74.755719;Corbin City;492
40.209444;-74.437500;Millstone;418
39.706231;-74.134025;Harvey Cedars;337
40.039284;-74.049858;Mantoloking;296
38.937335;-74.969342;Cape May Point;291
40.232890;-74.000970;Loch Arbour;194
40.859822;-74.059308;Teterboro;67
41.125556;-74.912222;Walpack Township;16
39.785670;-74.975166;Pine Valley;12
39.876225;-75.029614;Tavistock;5
